filepath,label,img_size
data\bali-26_train\bali-26_train\sawo\27473.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27474.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27475.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27476.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27477.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27478.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27479.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27480.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27481.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27482.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27483.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27484.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27485.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27486.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27487.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27488.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27489.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27490.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27491.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27492.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27493.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27494.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27495.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27496.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27497.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27498.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27499.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27500.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27501.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27502.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27503.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27504.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27505.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27506.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27507.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27508.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27509.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27510.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27511.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27512.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27513.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27514.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27515.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27516.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27517.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27518.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27519.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27520.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27521.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27522.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27523.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27524.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27525.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27526.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27527.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27528.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27529.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27530.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27531.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27532.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27533.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27534.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27535.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27536.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27537.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27538.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27539.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27540.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27541.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27542.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27543.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27544.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27545.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27546.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27547.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27548.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27549.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27550.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27551.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27552.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27553.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27554.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27555.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27556.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27557.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27558.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27559.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27560.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27561.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27562.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27563.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27564.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27565.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27566.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27567.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27568.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27569.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27570.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27571.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27572.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27573.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27574.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27575.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27576.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27577.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27578.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27579.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27580.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27581.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27582.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27583.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27584.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27585.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27586.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27587.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27588.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27589.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27590.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27591.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27592.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27593.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27594.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27595.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27596.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27597.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27598.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27599.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27600.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27601.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27602.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27603.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27604.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27605.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27606.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27607.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27608.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27609.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27610.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27611.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27612.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27613.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27614.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27615.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27616.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27617.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27618.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27619.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27620.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27621.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27622.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27623.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27624.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27625.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27626.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27627.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27628.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27629.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27630.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27631.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27632.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27633.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27634.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27635.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27636.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27637.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27638.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27639.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27640.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27641.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27642.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27643.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27644.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27645.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27646.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27647.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27648.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27649.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27650.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27651.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27652.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27653.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27654.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27655.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27656.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27657.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27658.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27659.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27660.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27661.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27662.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27663.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27664.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27665.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27666.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27667.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27668.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27669.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27670.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27671.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27672.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27673.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27674.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27675.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27676.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27677.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27678.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27679.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27680.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27681.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27682.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27683.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27684.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27685.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27686.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27687.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27688.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27689.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27690.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27691.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27692.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27693.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27694.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27695.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27696.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27697.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27698.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27699.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27700.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27701.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27702.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27703.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27704.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27705.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27706.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27707.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27708.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27709.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27710.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27711.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27712.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27713.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27714.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27715.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27716.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27717.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27718.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27719.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27720.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27721.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27722.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27723.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27724.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27725.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27726.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27727.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27728.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27729.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27730.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27731.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27732.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27733.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27734.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27735.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27736.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27737.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27738.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27739.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27740.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27741.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27742.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27743.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27744.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27745.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27746.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27747.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27748.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27749.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27750.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27751.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27752.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27753.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27754.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27755.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27756.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27757.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27758.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27759.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27760.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27761.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27762.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27763.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27764.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27765.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27766.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27767.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27768.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27769.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27770.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27771.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27772.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27773.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27774.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27775.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27776.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27777.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27778.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27779.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27780.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27781.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27782.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27783.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27784.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27785.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27786.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27787.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27788.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27789.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27790.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27791.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27792.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27793.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27794.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27795.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27796.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27797.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27798.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27799.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27800.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27801.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27802.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27803.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27804.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27805.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27806.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27807.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27808.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27809.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27810.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27811.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27812.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27813.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27814.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27815.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27816.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27817.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27818.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27819.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27820.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27821.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27822.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27823.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27824.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27825.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27826.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27827.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27828.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27829.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27830.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27831.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27832.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27833.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27834.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27835.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27836.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27837.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27838.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27839.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27840.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27841.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27842.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27843.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27844.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27845.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27846.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27847.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27848.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27849.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27850.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27851.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27852.jpg,sawo,1
data\bali-26_train\bali-26_train\sawo\27853.jpg,sawo,1
